"","ID","Cluster","V1","V2"
"H1_micr_2_6_69","H1_micr_2_6_69",12,11.2644467409772,10.2255844073791
"H1_micr_2_6_70","H1_micr_2_6_70",12,6.85505281735776,10.5712566271871
"H1_micr_2_6_71","H1_micr_2_6_71",12,10.269837437356,10.24642418437
"H1_micr_2_6_72","H1_micr_2_6_72",6,10.8660195711656,9.87909243879834
"H1_micr_2_6_73","H1_micr_2_6_73",12,7.92092584864164,15.3053359238445
"H1_micr_2_6_74","H1_micr_2_6_74",12,-4.29858095528982,14.9919490984026
"H1_micr_2_6_75","H1_micr_2_6_75",11,-3.63228332207587,19.3479118780897
"H1_micr_2_6_82","H1_micr_2_6_82",12,-3.72255848993354,12.8533442093351
"H1_micr_2_6_85","H1_micr_2_6_85",12,2.21564934427312,15.7408345246674
"H1_micr_2_6_86","H1_micr_2_6_86",12,11.0073327384674,10.5305929420169
"H1_micr_2_6_88","H1_micr_2_6_88",15,-19.638476413167,8.80581539455623
"H1_micr_2_6_89","H1_micr_2_6_89",3,10.4288612152625,4.2304178064042
"H1_micr_2_6_90","H1_micr_2_6_90",12,4.42926241274566,16.5698209876076
"H1_micr_2_6_91","H1_micr_2_6_91",6,9.81202672292105,-0.812951692427442
"H1_micr_2_6_93","H1_micr_2_6_93",3,-8.76410975600252,9.63580438565829
"H1_micr_2_6_97","H1_micr_2_6_97",12,10.0863720684539,10.60974915876
"H1_micr_2_6_99","H1_micr_2_6_99",12,2.13121623372461,16.830893572722
"H1_micr_2_6_101","H1_micr_2_6_101",11,-6.25658103935913,22.086489354456
"H1_micr_2_6_105","H1_micr_2_6_105",12,0.939352860972398,15.3917047820207
"H1_micr_2_6_106","H1_micr_2_6_106",12,0.498208481120093,14.6965784808153
"H1_micr_2_6_107","H1_micr_2_6_107",11,-1.34759282837889,14.4355156491868
"H1_micr_2_6_113","H1_micr_2_6_113",12,-0.211019871706154,9.36322910655135
"H1_micr_2_6_116","H1_micr_2_6_116",12,3.24065939444499,19.1348213985607
"H1_micr_2_6_117","H1_micr_2_6_117",3,-7.4312229196696,9.60150862773195
"H1_micr_2_6_120","H1_micr_2_6_120",12,-1.29822980904292,15.8808305647775
"H1_micr_2_6_121","H1_micr_2_6_121",11,-3.55075126505339,16.3612124438789
"H1_micr_2_6_122","H1_micr_2_6_122",12,-0.0477671531501535,15.1347070813528
"H1_micr_2_6_124","H1_micr_2_6_124",12,3.79222305827779,9.91207014140164
"H1_micr_2_6_125","H1_micr_2_6_125",12,-3.56000069221333,14.518572985151
"H1_micr_2_6_132","H1_micr_2_6_132",9,-11.7491172011539,16.7135634647993
"H1_micr_2_6_133","H1_micr_2_6_133",12,-3.36616229795754,12.4278573616601
"H1_micr_2_6_134","H1_micr_2_6_134",6,14.977723881968,-3.56424826492986
"H1_micr_2_6_136","H1_micr_2_6_136",12,1.88468614409344,19.2367783242511
"H1_micr_2_6_137","H1_micr_2_6_137",12,1.92981374275766,15.5262488151589
"H1_micr_2_6_138","H1_micr_2_6_138",12,-1.20256492841945,18.654027793623
"H1_micr_2_6_140","H1_micr_2_6_140",12,1.64575057180645,20.7793340547501
"H1_micr_2_6_143","H1_micr_2_6_143",9,-11.4834678703329,14.9471481989114
"H1_micr_2_6_144","H1_micr_2_6_144",6,5.98067190111848,1.14671592632212
"H1_micr_2_6_145","H1_micr_2_6_145",12,5.5932446576635,17.5118690632629
"H1_micr_2_6_146","H1_micr_2_6_146",3,10.9007764062322,9.35837292360344
"H1_micr_2_6_147","H1_micr_2_6_147",12,-0.654772267594913,19.6791006985256
"H1_micr_2_6_148","H1_micr_2_6_148",12,2.70964498180474,16.6468031601152
"H1_micr_2_6_152","H1_micr_2_6_152",9,-18.5131556463032,8.74762705846
"H1_micr_2_6_155","H1_micr_2_6_155",9,-19.3870092306998,8.25870845479823
"H1_micr_2_6_160","H1_micr_2_6_160",6,10.1833898727077,2.51570761583534
"H1_micr_2_6_163","H1_micr_2_6_163",12,-8.50024996904954,11.8107758277936
"H1_micr_2_6_165","H1_micr_2_6_165",12,4.91457747136759,14.8604138449204
"H1_micr_2_6_167","H1_micr_2_6_167",12,-1.44026548698457,15.137020710649
"H1_micr_2_6_168","H1_micr_2_6_168",12,0.416305010051226,13.392572302671
"H1_micr_2_6_173","H1_micr_2_6_173",12,6.19219829817889,17.9089258241094
"H1_micr_2_6_174","H1_micr_2_6_174",11,-2.96957928373299,23.2300049650213
"H1_micr_2_6_178","H1_micr_2_6_178",8,-20.7901593748844,5.62888950337471
"H1_micr_2_6_181","H1_micr_2_6_181",13,15.6411081176606,2.53840825520814
"H1_micr_2_6_182","H1_micr_2_6_182",12,3.84952952082696,13.7093259392442
"H1_micr_2_6_184","H1_micr_2_6_184",12,-0.252335386515562,9.39298262668766
"H1_micr_2_6_186","H1_micr_2_6_186",12,6.25087792034296,16.3139650812539
"H1_all_1_7_1","H1_all_1_7_1",12,4.64753029206387,16.3560490942399
"H1_all_1_7_17","H1_all_1_7_17",11,-4.78755725393049,18.9600929450006
"H1_all_1_7_18","H1_all_1_7_18",12,4.4594595173618,17.8772693591154
"H1_all_1_7_41","H1_all_1_7_41",9,-18.6528687162668,6.20028595699974
"H1_all_1_7_49","H1_all_1_7_49",12,5.31724276422959,14.4311752637251
"H1_all_1_7_66","H1_all_1_7_66",12,6.39657504990018,21.1200718218404
"H1_all_1_7_73","H1_all_1_7_73",3,1.65366445393817,7.82615388431687
"H1_all_1_7_81","H1_all_1_7_81",12,-0.880816214505361,15.1672637948109
"H1_all_1_7_82","H1_all_1_7_82",12,-2.78197233174856,13.3163613597345
"H1_all_1_7_83","H1_all_1_7_83",12,-1.74010330685543,15.1448509910132
"H1_all_1_7_84","H1_all_1_7_84",11,-6.47402617507991,15.6541434009127
"H1_all_1_7_98","H1_all_1_7_98",11,-3.33442125204134,15.771551421167
"H1_all_1_7_99","H1_all_1_7_99",12,-3.02859301708586,14.3918585784337
"H1_all_1_7_105","H1_all_1_7_105",3,-10.0036442819649,12.2368480509683
"H1_all_1_7_113","H1_all_1_7_113",12,-0.24528041862204,14.5860826844756
"H1_all_1_7_114","H1_all_1_7_114",12,-2.13748095199524,15.6635663069905
"H1_all_1_7_121","H1_all_1_7_121",12,-3.79126180473169,16.66977260733
"H1_all_1_7_122","H1_all_1_7_122",12,4.10087597758483,16.7465799223935
"H1_all_1_7_130","H1_all_1_7_130",11,-7.00267822178402,15.143859427422
"H1_all_1_7_131","H1_all_1_7_131",12,9.47242795472439,12.3425086149256
"H1_all_1_7_132","H1_all_1_7_132",12,-3.14423348269773,14.8921723446797
"H1_all_1_7_148","H1_all_1_7_148",12,-3.78594398034033,15.4585430303895
"H1_all_1_7_153","H1_all_1_7_153",12,0.0519759846706825,17.9443433979196
"H1_all_1_7_161","H1_all_1_7_161",12,9.33728567228231,11.754942786311
"H1_all_1_7_162","H1_all_1_7_162",12,-2.62548986636023,15.4573108751959
"H1_all_1_7_163","H1_all_1_7_163",12,-6.72487662387281,16.1086480178704
"H1_all_1_7_165","H1_all_1_7_165",12,4.69920287587364,14.7109450752413
"H1_all_1_7_166","H1_all_1_7_166",11,-0.216480817399964,16.9740373129248
"H1_all_1_7_169","H1_all_1_7_169",12,-7.59636409696683,9.96719400662099
"H1_all_1_7_170","H1_all_1_7_170",12,-1.64057778740625,16.102269766109
"H1_all_1_7_177","H1_all_1_7_177",11,-7.2204054179682,14.5813567960936
"H1_all_1_7_178","H1_all_1_7_178",11,-3.05866651998045,18.9735556001139
"H1_all_1_7_179","H1_all_1_7_179",11,-3.5214737836184,17.7570635642003
"H1_all_1_7_181","H1_all_1_7_181",12,-7.28721341455408,11.3069543028495
"H1_all_1_7_182","H1_all_1_7_182",12,2.91961097994262,16.6218918375617
"H1_all_1_7_186","H1_all_1_7_186",4,-1.49972667002073,5.16076317767755
"H1_all_1_8_1","H1_all_1_8_1",11,-10.8228679081213,15.731948644685
"H1_all_1_8_7","H1_all_1_8_7",12,-2.0811842112984,15.7432779071735
"H1_all_1_8_9","H1_all_1_8_9",12,-2.7682084501092,16.5650765068103
"H1_all_1_8_11","H1_all_1_8_11",12,-8.17703263337449,11.6649595123232
"H1_all_1_8_12","H1_all_1_8_12",12,4.80977739390881,19.0359194370208
"H1_all_1_8_17","H1_all_1_8_17",11,-3.33164172649659,17.3649851887977
"H1_all_1_8_18","H1_all_1_8_18",9,-19.6286178605553,8.77297954228339
"H1_all_1_8_19","H1_all_1_8_19",12,8.05525449849996,15.4655801372653
"H1_all_1_8_20","H1_all_1_8_20",11,-10.1847723839778,15.5301893701223
"H1_all_1_8_23","H1_all_1_8_23",12,-2.65640243822029,15.5094390935676
"H1_all_1_8_25","H1_all_1_8_25",12,-2.16361850268159,14.2477957071586
"H1_all_1_8_26","H1_all_1_8_26",11,-8.06141582646926,14.5029330051549
"H1_all_1_8_28","H1_all_1_8_28",11,2.91549418307409,18.3066300346679
"H1_all_1_8_33","H1_all_1_8_33",11,0.842874774825922,19.0532890993683
"H1_all_1_8_39","H1_all_1_8_39",12,-3.73669683164536,14.988687993931
"H1_all_1_8_49","H1_all_1_8_49",8,-23.4088917829951,1.98761340955068
"H1_all_1_8_50","H1_all_1_8_50",11,-3.20541479267481,15.9713414975657
"H1_all_1_8_52","H1_all_1_8_52",12,6.91850267669543,14.9516068328377
"H1_all_1_8_56","H1_all_1_8_56",9,-18.8860512793915,9.03125848555878
"H1_all_1_8_67","H1_all_1_8_67",12,-3.44771955960155,12.8488021421789
"H1_all_1_8_69","H1_all_1_8_69",11,-7.61052800714042,15.4747933856284
"H1_all_1_8_72","H1_all_1_8_72",11,-0.412899526350979,17.2248352356381
"H1_all_1_8_73","H1_all_1_8_73",12,-2.9793234032047,15.1589566608422
"H1_all_1_8_75","H1_all_1_8_75",3,8.29184483500957,9.59508137705545
"H1_all_1_8_78","H1_all_1_8_78",11,-11.9587852551811,16.0578146060185
"H1_all_1_8_79","H1_all_1_8_79",9,-16.4194577465579,8.71532570605075
"H1_all_1_8_81","H1_all_1_8_81",12,6.71222364260524,15.1288990996338
"H1_all_1_8_82","H1_all_1_8_82",12,-6.35188668917379,7.26371811367598
"H1_all_1_8_83","H1_all_1_8_83",12,1.91967195049678,11.4454245380369
"H1_all_1_8_84","H1_all_1_8_84",12,7.35142206139674,12.9374371590954
"H1_all_1_8_85","H1_all_1_8_85",12,12.0303820215833,10.2598423893559
"H1_all_1_8_87","H1_all_1_8_87",11,-2.29495146812089,17.5744152236968
"H1_all_1_8_88","H1_all_1_8_88",12,3.58268554332669,19.4275935632734
"H1_all_1_8_89","H1_all_1_8_89",11,-7.07615109064108,15.2456964296023
"H1_all_1_8_91","H1_all_1_8_91",12,2.9908285970019,11.5836180188715
"H1_all_1_8_92","H1_all_1_8_92",3,8.39587824556754,10.9475929853628
"H1_all_1_8_94","H1_all_1_8_94",12,-3.65988397695979,16.5695474730824
"H1_all_1_8_96","H1_all_1_8_96",12,2.96724154345631,18.1407832984439
"H1_all_1_8_97","H1_all_1_8_97",6,7.88311222237876,13.0364869606193
"H1_all_1_8_102","H1_all_1_8_102",3,-1.15884496095095,7.20881287249889
"H1_all_1_8_103","H1_all_1_8_103",9,-18.227948442811,9.11893974126674
"H1_all_1_8_106","H1_all_1_8_106",12,-5.73021672385113,14.0253760761973
"H1_all_1_8_107","H1_all_1_8_107",11,-4.94694444853022,14.4531200902067
"H1_all_1_8_108","H1_all_1_8_108",12,11.9001015565137,10.4541344130734
"H1_all_1_8_109","H1_all_1_8_109",12,5.27926941930645,19.5426138136977
"H1_all_1_8_110","H1_all_1_8_110",11,-4.06165522584514,18.0087112545754
"H1_all_1_8_112","H1_all_1_8_112",12,4.06233320448739,12.0397171393067
"H1_all_1_8_115","H1_all_1_8_115",12,-1.52466703370896,16.5910632991207
"H1_all_1_8_116","H1_all_1_8_116",11,-4.06832794476957,20.6825592645523
"H1_all_1_8_117","H1_all_1_8_117",8,-20.224732273869,2.92274151701798
"H1_all_1_8_118","H1_all_1_8_118",12,2.24492484554938,21.8213103411262
"H1_all_1_8_120","H1_all_1_8_120",11,-4.19036434186078,19.6242176532476
"H1_all_1_8_123","H1_all_1_8_123",12,-1.28345526303973,15.6498972684872
"H1_all_1_8_125","H1_all_1_8_125",12,-4.6904807905661,15.4800882090859
"H1_all_1_8_126","H1_all_1_8_126",12,-0.0864971975615396,14.0577649849648
"H1_all_1_8_127","H1_all_1_8_127",11,-3.50939547277393,16.5622590033339
"H1_all_1_8_128","H1_all_1_8_128",12,-7.49001278673147,10.6484207602229
"H1_all_1_8_130","H1_all_1_8_130",12,4.7761501552914,14.9915752783172
"H1_all_1_8_134","H1_all_1_8_134",12,3.99444559323784,18.4059039994542
"H1_all_1_8_136","H1_all_1_8_136",11,-8.12475658423451,13.8272816389376
"H1_all_1_8_138","H1_all_1_8_138",11,-5.82884245079263,13.8202420112901
"H1_all_1_8_139","H1_all_1_8_139",11,-4.58273410584006,17.2083826382071
"H1_all_1_8_142","H1_all_1_8_142",12,3.87321338447802,18.1034965432118
"H1_all_1_8_144","H1_all_1_8_144",11,-5.04783546755875,19.5207020246848
"H1_all_1_8_146","H1_all_1_8_146",11,-4.67720243067278,13.8952897457141
"H1_all_1_8_147","H1_all_1_8_147",12,-2.10182399290958,13.5373144352272
"H1_all_1_8_148","H1_all_1_8_148",11,0.603215865788992,19.2651440679018
"H1_all_1_8_149","H1_all_1_8_149",11,-3.55607087091641,18.8485506087428
"H1_all_1_8_150","H1_all_1_8_150",11,-4.73425765085932,13.9856716600526
"H1_all_1_8_152","H1_all_1_8_152",3,10.1454720080835,8.60391464323388
"H1_all_1_8_156","H1_all_1_8_156",12,1.35392481311527,19.8084737069704
"H1_all_1_8_157","H1_all_1_8_157",12,0.0239051029788235,14.582765311836
"H1_all_1_8_159","H1_all_1_8_159",12,-3.15668154162389,14.518287043993
"H1_all_1_8_160","H1_all_1_8_160",12,-4.88733918096991,15.4735799795777
"H1_all_1_8_162","H1_all_1_8_162",12,-0.105913359736734,14.6077336154489
"H1_all_1_8_163","H1_all_1_8_163",9,-11.6131645564006,15.4010815017995
"H1_all_1_8_166","H1_all_1_8_166",15,-19.1983316139124,8.56644445046173
"H1_all_1_8_167","H1_all_1_8_167",11,-5.31152959378842,18.2552554612754
"H1_all_1_8_168","H1_all_1_8_168",11,1.17074121223157,18.3425405218315
"H1_all_1_8_171","H1_all_1_8_171",12,7.37574911639206,16.1350052651959
"H1_all_1_8_172","H1_all_1_8_172",12,4.60387577377888,14.6987023312911
"H1_all_1_8_173","H1_all_1_8_173",11,-2.06394005774319,15.2070580179585
"H1_all_1_8_174","H1_all_1_8_174",12,3.55462949449061,17.9811467241103
"H1_all_1_8_175","H1_all_1_8_175",11,0.756175045840354,16.2225462383304
"H1_all_1_8_176","H1_all_1_8_176",12,2.55182784697012,14.6936947940652
"H1_all_1_8_179","H1_all_1_8_179",11,-4.17517397194186,18.3971587278159
"H1_all_1_8_182","H1_all_1_8_182",12,4.44615955877095,14.8940989887039
"H1_all_1_8_183","H1_all_1_8_183",11,-4.13244331527336,19.9860707786882
"H1_all_1_8_184","H1_all_1_8_184",11,-4.58814589169256,18.650841985988
"H1_all_1_8_187","H1_all_1_8_187",11,0.129861654581354,13.8582331624183
"H1_all_1_8_188","H1_all_1_8_188",12,1.42927788269139,19.9126920559199
"H1_all_1_8_189","H1_all_1_8_189",12,-0.430471969801045,15.3421663432743
"H1_all_1_8_190","H1_all_1_8_190",12,2.44688161108235,17.2561273610252
"H1_all_1_8_191","H1_all_1_8_191",12,-3.2492215664249,12.489569224593
"H3_1_10","H3_1_10",2,2.27788540464731,-22.543280659756
"H3_1_18","H3_1_18",2,2.61885456886922,-21.3859408763462
"H3_1_19","H3_1_19",7,-2.56632429968433,-3.60651359491569
"H3_1_35","H3_1_35",1,-2.84619022638387,-25.3510401783246
"H3_1_50","H3_1_50",6,2.20420370041086,0.656009783795218
"H3_1_52","H3_1_52",9,-16.4988210630327,9.66388780081416
"H3_1_57","H3_1_57",12,1.09329192960495,9.06691951745185
"H3_1_58","H3_1_58",5,10.6907915533325,-17.4504627534654
"H3_1_73","H3_1_73",12,5.5942568835281,18.0041866806566
"H3_1_74","H3_1_74",4,2.81137562565621,-6.76477674434715
"H3_1_75","H3_1_75",4,-17.1986505734899,-2.68167170580475
"H3_1_81","H3_1_81",3,3.99623375745948,9.74384973805981
"H3_1_84","H3_1_84",1,-6.24823435419972,-20.4139975964678
"H3_1_89","H3_1_89",12,10.6875310460872,7.96808301658636
"H3_1_99","H3_1_99",8,-22.7930569818369,0.149905202436755
"H3_1_118","H3_1_118",1,-3.39655493842305,-25.4969711506982
"H3_1_132","H3_1_132",12,9.95460573569879,9.98290138194589
"H3_1_139","H3_1_139",3,14.3410222675658,12.2013155461492
"H3_1_156","H3_1_156",10,-17.6581470715716,-1.21408027883454
"H3_1_188","H3_1_188",3,-11.1605004441053,11.143150948436
"H3_2_1","H3_2_1",12,-4.237193456487,9.62952069910818
"H3_2_3","H3_2_3",5,8.7427211633421,-11.5753389148883
"H3_2_4","H3_2_4",9,-20.1605222655529,5.98418668467157
"H3_2_5","H3_2_5",12,-0.466532437117636,23.7765234026043
"H3_2_6","H3_2_6",6,10.3438716571902,0.39784786688528
"H3_2_19","H3_2_19",4,7.67070216911063,-14.1539680941965
"H3_2_20","H3_2_20",12,-2.71559294582492,17.1054797750685
"H3_2_21","H3_2_21",5,4.2043674223909,-15.3165932609835
"H3_2_22","H3_2_22",12,-10.1017743002542,13.402608332465
"H3_2_23","H3_2_23",6,9.55214674567804,1.04000323768378
"H3_2_24","H3_2_24",4,2.09404825810377,-2.92189411964997
"H3_2_25","H3_2_25",4,-2.45513518515902,-8.57716718890198
"H3_2_26","H3_2_26",6,10.3333803652023,0.807500013321901
"H3_2_28","H3_2_28",1,-1.04254166328804,-23.1479763853247
"H3_2_33","H3_2_33",11,-0.0970754592308407,25.5253041308684
"H3_2_35","H3_2_35",3,4.09395585852405,6.71675814314384
"H3_2_37","H3_2_37",5,8.98270481941988,-10.5382365164347
"H3_2_38","H3_2_38",10,-18.6039418823882,0.856785292581975
"H3_2_39","H3_2_39",6,14.4412338540509,-3.05180580290449
"H3_2_40","H3_2_40",6,5.53036643623697,1.22657192297483
"H3_2_41","H3_2_41",12,1.96915906581014,10.6066642398513
"H3_2_45","H3_2_45",7,-0.154316692608706,1.08830210858153
"H3_2_50","H3_2_50",5,15.2114061702007,-5.84680528093943
"H3_2_52","H3_2_52",3,20.0859811812343,1.19847252915964
"H3_2_53","H3_2_53",7,5.39497062077742,2.68564365162611
"H3_2_55","H3_2_55",10,-19.4088062644345,-0.115489008201672
"H3_2_56","H3_2_56",6,14.059342087234,-5.26626277255415
"H3_2_57","H3_2_57",3,6.55066409760097,3.95499849700665
"H3_2_60","H3_2_60",12,3.845814855017,6.97840814264611
"H3_2_61","H3_2_61",12,-0.754431454035673,19.1850593168592
"H3_2_68","H3_2_68",3,-4.55746874981619,6.64851064324911
"H3_2_69","H3_2_69",12,9.69771818584294,12.4750097882541
"H3_2_71","H3_2_71",3,4.13932894448799,5.94552725463035
"H3_2_72","H3_2_72",7,9.84324445396266,-7.74385465162802
"H3_2_73","H3_2_73",9,-18.3282623190763,8.36555746062159
"H3_2_74","H3_2_74",5,8.70773744229084,-6.01685066822076
"H3_2_78","H3_2_78",10,-18.4141157335524,-1.54864792498475
"H3_2_81","H3_2_81",3,8.52219690571276,4.45702819283315
"H3_2_83","H3_2_83",2,6.95187402073576,-21.6681134823423
"H3_2_85","H3_2_85",4,2.78920755933692,-3.75588478601833
"H3_2_89","H3_2_89",12,8.12259013193105,17.7037516895718
"H3_2_90","H3_2_90",3,16.2128055668028,3.71131342112847
"H3_2_91","H3_2_91",2,2.16951128556536,-16.0860592550974
"H3_2_93","H3_2_93",3,4.03225008876888,3.72491128540162
"H3_2_97","H3_2_97",7,-4.38830232780498,-3.95461564219492
"H3_2_99","H3_2_99",6,10.6803408443876,1.53533498307412
"H3_2_100","H3_2_100",6,10.8699606175163,3.8894654675477
"H3_2_101","H3_2_101",12,7.66481557902205,18.3551790665484
"H3_2_106","H3_2_106",4,3.19008389903198,-9.48266912589687
"H3_2_109","H3_2_109",6,1.50124461271628,3.47323654798699
"H3_2_110","H3_2_110",3,-3.12249040914219,6.81469806201528
"H3_2_113","H3_2_113",4,-1.71867548005392,-12.3375945288168
"H3_2_114","H3_2_114",12,8.76508172029681,18.2490093141742
"H3_2_115","H3_2_115",7,-17.4766023371866,-2.45454711474045
"H3_2_116","H3_2_116",2,-7.5131980661834,-16.5473415078392
"H3_2_119","H3_2_119",12,-3.43591610455789,5.68745882356813
"H3_2_123","H3_2_123",9,-19.6089929179939,6.09143457042568
"H3_2_124","H3_2_124",12,-0.399378444305396,11.1266986520343
"H3_2_125","H3_2_125",3,-10.2607284398066,3.65186208338108
"H3_2_127","H3_2_127",1,-1.52799727240482,-25.2463484798308
"H3_2_129","H3_2_129",3,9.73567596285527,3.97468670727738
"H3_2_131","H3_2_131",2,3.55103400950502,-22.6621179800139
"H3_2_132","H3_2_132",1,-3.42379176263948,-25.3317881163372
"H3_2_134","H3_2_134",6,14.4213136651234,5.15999731022493
"H3_2_135","H3_2_135",6,6.99128476529178,3.00863185513299
"H3_2_140","H3_2_140",3,7.66458117376341,7.9103121872688
"H3_2_141","H3_2_141",7,-3.67274008478394,0.413934423749797
"H3_2_143","H3_2_143",5,5.49528261245476,-7.57456752249038
"H3_2_144","H3_2_144",6,9.52056827143064,0.315705972252814
"H3_2_147","H3_2_147",1,-6.29125764698298,-21.4285467103955
"H3_2_148","H3_2_148",6,11.9153302173485,3.60804493975415
"H3_2_151","H3_2_151",2,2.01418913872042,-22.1809097987619
"H3_2_152","H3_2_152",6,9.41955873310439,1.08653599883137
"H3_2_153","H3_2_153",7,-12.9981143642184,-5.41322320205085
"H3_2_155","H3_2_155",9,-20.307892791146,5.67215599429566
"H3_2_156","H3_2_156",12,4.35266625770252,22.6392779620312
"H3_2_159","H3_2_159",6,12.127412868727,0.00345261592065342
"H3_2_160","H3_2_160",9,-11.21937425742,11.081587506278
"H3_2_162","H3_2_162",6,1.43163880102757,2.57581291151096
"H3_2_165","H3_2_165",6,12.4813919775973,-4.22587265260379
"H3_2_167","H3_2_167",6,4.86494061614511,4.72693675708148
"H3_2_168","H3_2_168",3,7.82721350578864,4.13887184694101
"H3_2_174","H3_2_174",6,10.9138784779131,0.0877437098264065
"H3_2_175","H3_2_175",10,-19.1658409684747,0.373378665854697
"H3_2_176","H3_2_176",2,3.62502734035014,-15.6922066140012
"H3_2_177","H3_2_177",12,-4.14982357240708,7.79672712555387
"H3_2_181","H3_2_181",11,0.544861964666365,16.3064080736149
"H3_2_183","H3_2_183",12,2.73736635029435,9.00618709793117
"H3_2_185","H3_2_185",3,1.62026415513841,7.54001643392309
"H3_2_191","H3_2_191",3,-9.20746005283072,4.10977611195402
"H3_3_10","H3_3_10",3,13.265624011732,6.10944672416218
"H3_3_17","H3_3_17",15,-20.8670220526068,7.20778981749619
"H3_3_18","H3_3_18",12,-0.031837575863122,11.9129225777393
"H3_3_19","H3_3_19",6,9.36556209010478,-3.28820736492284
"H3_3_25","H3_3_25",6,16.7484059207388,9.11660332266175
"H3_3_26","H3_3_26",3,16.3603137473414,6.32550551565814
"H3_3_34","H3_3_34",5,12.0865797327229,-8.31834344807958
"H3_3_37","H3_3_37",3,0.49085870728645,7.17840497617707
"H3_3_51","H3_3_51",12,1.12235340945918,9.78382978672267
"H3_3_52","H3_3_52",5,-0.583383345952568,-4.43381923052773
"H3_3_53","H3_3_53",12,-0.880288983413542,9.4674151223414
"H3_3_57","H3_3_57",13,17.3539979419954,0.227300822367989
"H3_3_58","H3_3_58",6,4.32981992257527,-1.21247830846756
"H3_3_59","H3_3_59",3,13.7451110038501,7.22320083438895
"H3_3_65","H3_3_65",6,10.8907433128577,-1.60702650936563
"H3_3_67","H3_3_67",3,16.1473989683338,3.65439543831968
"H3_3_69","H3_3_69",11,-3.5918113930482,24.9697232381222
"H3_3_73","H3_3_73",7,0.385095666366709,-3.95153016525195
"H3_3_74","H3_3_74",9,-15.9892021016683,9.20004822235411
"H3_3_75","H3_3_75",2,2.20696054183922,-19.0274233582658
"H3_3_81","H3_3_81",10,-18.7287711015375,-2.4370696129922
"H3_3_83","H3_3_83",3,-9.4777610368567,-1.86130191894293
"H3_3_84","H3_3_84",2,3.48885549004661,-22.8636325964217
"H3_3_89","H3_3_89",6,-14.3723512564569,-7.61378541843025
"H3_3_90","H3_3_90",6,9.95532734177911,-1.56120950102669
"H3_3_91","H3_3_91",4,0.527882003893864,-8.75905717762378
"H3_3_92","H3_3_92",2,-8.51709466089365,-16.4773173173834
"H3_3_97","H3_3_97",3,3.52944753279559,4.50078117079092
"H3_3_100","H3_3_100",3,-11.6056266698483,10.1438798069171
"H3_3_102","H3_3_102",6,11.6717826255472,-3.23544833885969
"H3_3_103","H3_3_103",11,-6.36741920321491,21.051741964182
"H3_3_104","H3_3_104",12,7.62905040622954,18.1572341415391
"H3_3_105","H3_3_105",12,1.80230176412526,13.7637378223038
"H3_3_106","H3_3_106",4,-0.53529570277474,-5.7837239011971
"H3_3_114","H3_3_114",6,12.6310768020265,-4.75077032266712
"H3_3_117","H3_3_117",1,-2.53654013523973,-26.0730261748462
"H3_3_118","H3_3_118",9,-13.4582264792545,16.5410521217172
"H3_3_119","H3_3_119",8,-21.4476164053275,4.94897595639897
"H3_3_123","H3_3_123",1,-2.90345576910219,-25.5968583386249
"H3_3_129","H3_3_129",3,2.72495055903314,6.25124264533721
"H3_3_130","H3_3_130",3,1.67216335037564,5.42064563594175
"H3_3_134","H3_3_134",4,3.96056077435264,-8.79931418294708
"H3_3_136","H3_3_136",11,-4.66708105562554,9.77222182642738
"H3_3_137","H3_3_137",1,-3.12573558356316,-25.626444573009
"H3_3_138","H3_3_138",6,4.47864621035006,7.51898407025422
"H3_3_149","H3_3_149",7,-9.38793669501108,-10.5811687288094
"H3_3_151","H3_3_151",6,13.9614063333675,9.14647784744908
"H3_3_152","H3_3_152",7,-10.175770689601,-4.53620065989273
"H3_3_153","H3_3_153",3,10.3732875626171,4.54734724520377
"H3_3_155","H3_3_155",3,-11.363495360564,10.7142966383527
"H3_3_162","H3_3_162",5,15.3354793198553,-11.118330268309
"H3_3_164","H3_3_164",8,-21.1004747099843,1.29773849261248
"H3_3_165","H3_3_165",6,13.0026246927235,-1.08258617902999
"H3_3_168","H3_3_168",6,1.5859030774567,-4.87886635912405
"H3_3_172","H3_3_172",3,10.2990086603014,5.22863997722525
"H3_3_173","H3_3_173",9,-15.2818416387739,7.55983810964942
"H3_3_177","H3_3_177",6,3.35177600736407,-2.87995475915794
"H3_3_178","H3_3_178",12,-1.3332808329532,11.4901701806641
"H3_3_181","H3_3_181",4,-4.68279065376818,-10.6712620286985
"H3_3_184","H3_3_184",4,-0.462049801284471,-7.42369216963682
"H3_3_185","H3_3_185",6,11.9930502378763,2.51261815421128
"H3_3_186","H3_3_186",7,11.4819557692997,-16.1560666018968
"H3_3_189","H3_3_189",10,-21.0440689973013,-0.998115293968416
"H3_4_1","H3_4_1",6,7.41772434279211,1.0279272928407
"H3_4_3","H3_4_3",3,8.52149468696306,11.1542728645251
"H3_4_5","H3_4_5",12,-3.45300684349134,6.39854813901303
"H3_4_6","H3_4_6",3,16.520966969148,6.58824924219046
"H3_4_7","H3_4_7",3,-8.31148341868429,0.823399391065439
"H3_4_9","H3_4_9",4,-4.54170477896194,-10.6877250712799
"H3_4_12","H3_4_12",5,13.8401481092433,-6.00715822076748
"H3_4_14","H3_4_14",6,12.5686230460422,3.52042988866133
"H3_4_19","H3_4_19",4,-4.11106105715231,-13.4268368776762
