"","ID","Cluster","V1","V2"
"H4_WM_2_4_152","H4_WM_2_4_152",5,12.6690051928144,10.1853888036377
"H4_WM_2_4_155","H4_WM_2_4_155",1,19.0523678004761,-2.08463244284274
"H4_WM_2_4_156","H4_WM_2_4_156",3,16.0758678876534,7.12259104822636
"H4_WM_2_4_158","H4_WM_2_4_158",5,11.6599397671809,10.7635328369992
"H4_WM_2_4_159","H4_WM_2_4_159",3,11.8317774237701,-3.73297766880862
"H4_WM_2_4_161","H4_WM_2_4_161",6,13.0270903039516,11.580462415042
"H4_WM_2_4_162","H4_WM_2_4_162",1,20.1035750479675,0.865658733952332
"H4_WM_2_4_165","H4_WM_2_4_165",3,14.3297290156126,7.12790054816233
"H4_WM_2_4_166","H4_WM_2_4_166",1,21.9195294191358,-3.49997073643669
"H4_WM_2_4_167","H4_WM_2_4_167",4,2.17913343160341,32.0800386269866
"H4_WM_2_4_168","H4_WM_2_4_168",1,17.0601225363282,-12.048660253394
"H4_WM_2_4_169","H4_WM_2_4_169",1,23.1064930364631,-6.58278402356151
"H4_WM_2_4_170","H4_WM_2_4_170",6,13.1311145641539,12.3178088981222
"H4_WM_2_4_172","H4_WM_2_4_172",7,-2.97430347051929,-22.8377118303033
"H4_WM_2_4_173","H4_WM_2_4_173",1,22.4100842454469,2.91796417381205
"H4_WM_2_4_174","H4_WM_2_4_174",1,21.3759982527808,2.62716473394735
"H4_WM_2_4_175","H4_WM_2_4_175",1,24.7286194973649,-10.4630967548178
"H4_WM_2_4_176","H4_WM_2_4_176",1,25.1058727158806,-10.90066070987
"H4_WM_2_4_177","H4_WM_2_4_177",6,6.21997679867514,14.0397982551628
"H4_WM_2_4_179","H4_WM_2_4_179",5,18.8049830423386,3.69484515833012
"H4_WM_2_4_180","H4_WM_2_4_180",1,23.0095193226673,-5.70367562853385
"H4_WM_2_4_182","H4_WM_2_4_182",3,14.2220872121111,-6.42430457989782
"H4_WM_2_4_184","H4_WM_2_4_184",6,13.9145098323943,10.4790280566177
"H4_WM_2_4_186","H4_WM_2_4_186",1,23.2573311418477,-3.83447200554951
"H4_WM_2_4_190","H4_WM_2_4_190",1,17.9146759914691,-8.03744810324142
"H1_micr_1_5_17","H1_micr_1_5_17",11,-9.3433291407168,-11.7274495925439
"H1_micr_1_5_25","H1_micr_1_5_25",10,-18.5140273562489,-0.931686261100931
"H1_micr_1_5_33","H1_micr_1_5_33",10,-16.5273621883838,-2.24026603290541
"H1_micr_1_5_49","H1_micr_1_5_49",10,-12.2002392886051,-3.38039642099924
"H1_micr_1_5_50","H1_micr_1_5_50",11,-12.4737661936301,-4.4323044072332
"H1_micr_1_5_51","H1_micr_1_5_51",10,-10.5608597888838,5.34085158833706
"H1_micr_1_5_65","H1_micr_1_5_65",6,-4.24386822891972,17.1995277814634
"H1_micr_1_5_66","H1_micr_1_5_66",10,-11.679182251209,7.11782723240922
"H1_micr_1_5_68","H1_micr_1_5_68",4,1.23347933356511,22.6637494520699
"H1_micr_1_5_81","H1_micr_1_5_81",10,-13.971723028877,-11.3666214973338
"H1_micr_1_5_90","H1_micr_1_5_90",6,-1.67461075180775,17.0212977927931
"H1_micr_1_5_101","H1_micr_1_5_101",2,-27.9339991756681,1.10923859763159
"H1_micr_1_5_113","H1_micr_1_5_113",10,-12.8295308130606,-3.71839781705352
"H1_micr_1_5_114","H1_micr_1_5_114",2,-27.826605240235,0.799190435793028
"H1_micr_1_5_115","H1_micr_1_5_115",9,-29.6108642224483,1.64366652000711
"H1_micr_1_5_116","H1_micr_1_5_116",10,-14.0395019726054,-0.310141817525591
"H1_micr_1_5_121","H1_micr_1_5_121",10,-12.4989743487589,-2.80144515136966
"H1_micr_1_5_122","H1_micr_1_5_122",11,-14.4449256454564,-10.6175457615558
"H1_micr_1_5_129","H1_micr_1_5_129",10,-10.8340982374476,2.01555267930788
"H1_micr_1_5_130","H1_micr_1_5_130",10,-13.9392946962886,1.43082772241062
"H1_micr_1_5_131","H1_micr_1_5_131",10,-24.5549457789409,3.58107499697272
"H1_micr_1_5_132","H1_micr_1_5_132",10,-14.8726218458683,0.849981149194462
"H1_micr_1_5_137","H1_micr_1_5_137",10,-14.5518864385388,0.324862089885928
"H1_micr_1_5_139","H1_micr_1_5_139",2,-28.9367391059949,1.43297448549163
"H1_micr_1_5_146","H1_micr_1_5_146",10,-10.6608584777365,5.11823126999114
"H1_micr_1_5_147","H1_micr_1_5_147",10,-13.9609823181998,-11.336481551069
"H1_micr_1_5_148","H1_micr_1_5_148",9,-30.2252871238757,2.10598213353203
"H1_micr_1_5_154","H1_micr_1_5_154",4,0.810666584092584,31.4191345185685
"H1_micr_1_5_155","H1_micr_1_5_155",11,-17.2735319070005,-7.56888651907255
"H1_micr_1_5_161","H1_micr_1_5_161",10,-14.0784628025902,-0.960753161352209
"H1_micr_1_5_162","H1_micr_1_5_162",11,-13.8414626430738,-5.31272343332277
"H1_micr_1_5_163","H1_micr_1_5_163",9,-29.6244384916022,1.61318675885166
"H1_micr_1_5_165","H1_micr_1_5_165",8,-9.07457183156994,-18.4743854938822
"H1_micr_1_5_171","H1_micr_1_5_171",2,-23.1146856368139,4.78118674430995
"H1_micr_1_5_172","H1_micr_1_5_172",2,-25.2312784317041,2.38123934280156
"H1_micr_1_5_177","H1_micr_1_5_177",10,-13.6012915916747,2.11623512597221
"H1_micr_1_5_179","H1_micr_1_5_179",2,-6.03085099858684,6.7309670580964
"H1_micr_1_5_180","H1_micr_1_5_180",4,2.02301526581841,31.9852707269714
"H1_micr_1_5_181","H1_micr_1_5_181",11,-13.5640951687895,-0.936256178576376
"H1_micr_1_5_182","H1_micr_1_5_182",11,-13.1198665608426,-5.32821078124494
"H1_micr_1_5_185","H1_micr_1_5_185",10,-8.51211135122633,-7.11293536547613
"H1_micr_1_5_186","H1_micr_1_5_186",10,-22.6507141952939,2.8009477622881
"H1_micr_1_5_188","H1_micr_1_5_188",6,-3.92640558997725,17.0961980476128
"H1_micr_2_6_1","H1_micr_2_6_1",10,-14.3234822613093,7.26526661357307
"H1_micr_2_6_2","H1_micr_2_6_2",10,-18.2736572519151,1.8269291941427
"H1_micr_2_6_3","H1_micr_2_6_3",10,-10.6599057927151,5.26049023986944
"H1_micr_2_6_6","H1_micr_2_6_6",10,-12.7173547617057,8.00216027423013
"H1_micr_2_6_7","H1_micr_2_6_7",10,-13.3259237185035,9.05257516791296
"H1_micr_2_6_11","H1_micr_2_6_11",10,-15.386465234554,-3.99164375377437
"H1_micr_2_6_17","H1_micr_2_6_17",10,-15.1861850265118,3.37403789217678
"H1_micr_2_6_18","H1_micr_2_6_18",10,-12.5245598704233,-3.73481322859942
"H1_micr_2_6_21","H1_micr_2_6_21",2,-27.8314246155282,0.962377937837812
"H1_micr_2_6_22","H1_micr_2_6_22",10,-12.5861351441875,6.66237026283059
"H1_micr_2_6_24","H1_micr_2_6_24",10,-15.9944431764,-1.76911225416527
